"Coulson","Art","Unstoppable: How Jim Thorpe and the Carlisle Indian School Football Team Defeated Army (Encounter: Narrative Nonfiction Picture Books Series)","In the autumn of 1912, the football team from Carlisle Indian Industrial School took the field at the U.S. Military Academy, home to the bigger, stronger, and better-equipped West Points Cadets. Sportswriters billed the game as a sort of rematch, pitting against each other the descendants of U.S. soldiers and American Indians who fought on the battlefield only 20 years earlier. But for lightning-fast Jim Thorpe and the other Carlisle players, that day's game was about skill, strategy, and determination. Known for unusual formations and innovative plays, the Carlisle squad was out to prove just one thing -- that it was the best football team in all the land.","nullBiography, Sports, Picture Books, Nonfiction, History, Native American, Childrens"
"Gottlieb","Iris","Seeing Gender: An Illustrated Guide to Identity and Expression","Seeing Gender is an of-the-moment investigation into how we express and understand the complexities of gender today. Deeply researched and fully illustrated, this book demystifies an intensely personal—yet universal—facet of humanity. Illustrating a different concept on each spread, queer author and artist Iris Gottlieb touches on history, science, sociology, and her own experience. This book is an essential tool for understanding and contributing to a necessary cultural conversation, bringing clarity and reassurance to the sometimes confusing process of navigating ones' identity. Whether LGBTQ+, cisgender, or nonbinary, Seeing Gender is a must-read for intelligent, curious, want-to-be woke people who care about how we see and talk about gender and sexuality in the 21st century.","nullNonfiction, LGBT, Queer, Gender, Graphic Novels, Feminism, Transgender"
"Bell","Derrick","Faces at the Bottom of the Well: The Permanence of Racism","The noted civil rights activist uses allegory and historical example to present a radical vision of the persistence of racism in America. These essays shed light on some of the most perplexing and vexing issues of our day: affirmative action, the disparity between civil rights law and reality, the “racist outbursts” of some black leaders, the temptation toward violent retaliation, and much more.","nullRace, Nonfiction, History, Politics, Social Justice, African American, Sociology"
"Miedoso","Andrés","Campfire Stories (Desmond Cole Ghost Patrol Series)","Desmond Cole goes camping and tells some scary campfire stories in the eighth book of the Desmond Cole Ghost Patrol series!  Camping with Desmond Cole is a lot of fun, until he starts telling ghost stories around the campfire. Most kids tell creepy stories that are totally fake, but Desmond tells totally true stories that will give you goosebumps. So, settle in while Desmond, Andres, and their ghost-friend, Zax, take turns trying to tell the scariest story of all.  With easy-to-read language and illustrations on almost every page, the Desmond Cole Ghost Patrol chapter books are perfect for emerging readers.","nullChapter Books, Childrens, Humor"
"Rapp","Adam","33 Snowfish","On the run in a stolen car with a kidnapped baby in tow, Custis, Curl, and Boobie are three young people with deeply troubled pasts and bleak futures. As they struggle to find a new life for themselves, it becomes painfully clear that none of them will ever be able to leave the past behind. Yet for one, redemption is waiting in the unlikeliest of places.   With the raw language of the street and lyrical, stream-of-consciousness prose, Adam Rapp hurtles the reader into a world of lost children, a world that is not for the faint of heart. Gripping, disturbing, and starkly illuminating, his hypnotic narration captures the voices of two damaged souls — a third speaks only through drawings — to tell a story of alienation, deprivation, and ultimately, the saving power of compassion.","nullYoung Adult, Fiction, Banned Books, Realistic Fiction, Teen, Contemporary, Challenged Books"
"Blake","Ashley Herring","Ivy Aberdeen's Letter to the World","",""
"Garcia","Gabi","Escuchando con mi Corazón: Un cuento de bondad y autocompasión (Listening to My Heart)","",""
"de la Peña","Matt","Mexican Whiteboy","This is one of multiple covers/editions with ISBN 9780440239383.  Newbery Award-winning and New York Times bestselling author Matt de la Pena's Mexican WhiteBoy is a story of friendship, acceptance, and the struggle to find your identity in a world of definitions.  Danny is tall and skinny. Even though he's not built, his arms are long enough to give his pitch a power so fierce any college scout would sign him on the spot. Ninety-five mile an hour fastball, but the boy's not even on a team. Every time he gets up on the mound, he loses it.  But at his private school, they don't expect much else from him. Danny is brown. Half-Mexican brown. And growing up in San Diego that close to the border means everyone else knows exactly who he is before he even opens his mouth. Before they find out he can't speak Spanish, and before they realize his mom has blond hair and blue eyes, they've got him pegged. But it works the other way too. And Danny's convinced it's his whiteness that sent his father back to Mexico.  That's why he's spending the summer with his dad's family. But to find himself, he may just have to face the demons he refuses to see--the demons that are right in front of his face. And open up to a friendship he never saw coming.  Matt de la Pena's critically acclaimed novel is an intimate and moving story that offers hope to those who least expect it.  ""[A] first-rate exploration of self-identity."" --  ""...de la Pena poignantly conveys the message that, despite obstacles, you must believe in yourself and shape your own future."" --  "" Danny's struggle to find his place will speak strongly to all teens, but especially to those of mixed race."" --  --  ""This is more than a book about a baseball player--this is a book about life."" --Curtis Granderson, New York Mets outfielder    A Junior Library Guild Selection","nullYoung Adult, Sports, Realistic Fiction, Fiction, Contemporary, Cultural, Baseball"
"Palmer","Bill","Homophobia: From Social Stigma to Hate Crimes","""An exclusive Gallup poll book""--Back cover.","null"
"Scott","Ann Herbert","On Mother's Lap","A little Inuit boy discovers there's room for himself and his baby sister on their mother's lap.","nullPicture Books, Family, Childrens, Fiction, Cultural, Storytime, Realistic Fiction"
"Alexander","Kwame","The Undefeated","This poem is a love letter to black life in the United States. It highlights the unspeakable trauma of slavery, the faith and fire of the civil rights movement, and the grit, passion, and perseverance of some of the world's greatest heroes. The text is also peppered with references to the words of Martin Luther King, Jr., Langston Hughes, Gwendolyn Brooks, and others, offering deeper insights into the accomplishments of the past, while bringing attention to the endurance and spirit of those surviving and thriving in the present.","nullPicture Books, Poetry, History, Nonfiction, Childrens, African American, Biography"
"Ansari","Aziz","Modern Romance: An Investigation","A hilarious, thoughtful, and in-depth exploration of the pleasures and perils of modern romance from one of this generation’s most popular and sharpest comedic voices  At some point, every one of us embarks on a journey to find love. We meet people, date, get into and out of relationships, all with the hope of finding someone with whom we share a deep connection. This seems standard now, but it’s wildly different from what people did even just decades ago. Single people today have more romantic options than at any point in human history. With technology, our abilities to connect with and sort through these options are staggering. So why are so many people frustrated?  Some of our problems are unique to our time. “Why did this guy just text me an emoji of a pizza?” “Should I go out with this girl even though she listed Combos as one of her favorite snack foods? Combos?!” “My girlfriend just got a message from some dude named Nathan. Who’s Nathan? Did he just send her a photo of his penis? Should I check just to be sure?”  But the transformation of our romantic lives can’t be explained by technology alone. In a short period of time, the whole culture of finding love has changed dramatically. A few decades ago, people would find a decent person who lived in their neighborhood. Their families would meet and, after deciding neither party seemed like a murderer, they would get married and soon have a kid, all by the time they were twenty-four. Today, people marry later than ever and spend years of their lives on a quest to find the perfect person, a soul mate.  For years, Aziz Ansari has been aiming his comic insight at modern romance, but for , the book, he decided he needed to take things to another level. He teamed up with NYU sociologist Eric Klinenberg and designed a massive research project, including hundreds of interviews and focus groups conducted everywhere from Tokyo to Buenos Aires to Wichita. They analyzed behavioral data and surveys and created their own online research forum on Reddit, which drew thousands of messages. They enlisted the world’s leading social scientists, including Eli Finkel, Helen Fisher, Sheena Iyengar, Barry Schwartz, Sherry Turkle, and Robb Willer. The result is unlike any social science or humor book we’ve seen before.  In , Ansari combines his irreverent humor with cutting-edge social science to give us an unforgettable tour of our new romantic world.","nullNonfiction, Humor, Audiobook, Romance, Comedy, Sociology, Psychology"
"Bray","Libba","Lair of Dreams (The Diviners Series)","The longing of dreams draws the dead, and this city holds many dreams.  After a supernatural showdown with a serial killer, Evie O’Neill has outed herself as a Diviner. With her uncanny ability to read people’s secrets, she’s become a media darling, earning the title “America’s Sweetheart Seer.” Everyone’s in love with the city’s newest It Girl…everyone except the other Diviners.  Piano-playing Henry DuBois and Chinatown resident Ling Chan are two Diviners struggling to keep their powers a secret—for they can walk in dreams. And while Evie is living the high life, victims of a mysterious sleeping sickness are turning up across New York City.  As Henry searches for a lost love and Ling strives to succeed in a world that shuns her, a malevolent force infects their dreams. And at the edges of it all lurks a man in a stovepipe hat who has plans that extend farther than anyone can guess…As the sickness spreads, can the Diviners descend into the dreamworld to save the city?  In this heart-stopping sequel to , Printz Award-winning and bestselling author Libba Bray takes readers deeper into the mystical underbelly of New York City.","nullFantasy, Young Adult, Historical Fiction, Paranormal, Audiobook, Mystery, Historical"
"Evison","Jonathan","Lawn Boy","For Mike Muñoz, a young Chicano living in Washington State, life has been a whole lot of waiting for something to happen. Not too many years out of high school and still doing menial work—and just fired from his latest gig as a lawn boy on a landscaping crew—he knows that he's got to be the one to shake things up if he's ever going to change his life. But how? In this funny, angry, touching, and ultimately deeply inspiring novel, bestselling author Jonathan Evison takes the reader into the heart and mind of a young man on a journey to discover himself, a search to find the secret to achieving the American dream of happiness and prosperity. That's the birthright for all Americans, isn't it? If so, then what is Mike Muñoz's problem? Though he tries time and again to get his foot on the first rung of that ladder to success, he can't seem to get a break. But then things start to change for Mike, and after a raucous, jarring, and challenging trip, he finds he can finally see the future and his place in it. And it's looking really good. is an important, entertaining, and completely winning novel about social class distinctions, about overcoming cultural discrimination, and about standing up for oneself.","nullBanned Books, Fiction, LGBT, Young Adult, Audiobook, Contemporary, Coming Of Age"
"Norton","Preston","Neanderthal Opens the Door to the Universe","Cliff Hubbard is a huge loser. Literally. His nickname at Happy Valley High School is Neanderthal because he's so enormous — 6'6"" and 250 pounds to be exact. He has no one at school and life in his trailer park home has gone from bad to worse ever since his older brother's suicide.  There's no one Cliff hates more than the nauseatingly cool quarterback, Aaron Zimmerman. Then Aaron returns to school after a near-death experience with a bizarre claim: while he was unconscious he saw God, who gave him a list of things to do to make Happy Valley High suck less. And God said there's only one person who can help: Neanderthal.  To his own surprise, Cliff says he's in. As he and Aaron make their way through the List, which involves a vindictive English teacher, a mysterious computer hacker, a decidedly unchristian cult of Jesus Teens, the local drug dealers, and the meanest bully at HVHS — Cliff feels like he's part of something for the first time since losing his brother. But fixing a broken school isn't as simple as it seems, and just when Cliff thinks they've completed the List, he realizes their mission hits closer to home than he ever imagined.","nullYoung Adult, Contemporary, Realistic Fiction, Humor, LGBT, Fiction, Romance"
"Green","John","Let it Snow: Three Holiday Romances","Alternate cover edition for B006MOW98E  Sparkling white snowdrifts, beautiful presents wrapped in ribbons, and multicolored lights glittering in the night through the falling snow. A Christmas Eve snowstorm transforms one small town into a romantic haven, the kind you see only in movies. Well, kinda. After all, a cold and wet hike from a stranded train through the middle of nowhere would not normally end with a delicious kiss from a charming stranger. And no one would think that a trip to the Waffle House through four feet of snow would lead to love with an old friend. Or that the way back to true love begins with a painfully early morning shift at Starbucks.  Thanks to three of today’s best-selling teen authors—John Green, Maureen Johnson, and Lauren Myracle—the magic of the holidays shines on these hilarious and charming interconnected tales of love, romance, and breathtaking kisses.","nullYoung Adult, Romance, Contemporary, Christmas, Fiction, Short Stories, Holiday"
"Silvera","Adam","More Happy Than Not","","null"
"Meyer","Stephenie","Eclipse (Twilight Series)","Published in the UK","nullFantasy, Young Adult, Romance, Vampires, Fiction, Paranormal, Paranormal Romance"
"Mesrobian","Carrie","Sex & Violence","",""
"McQuinn","Anna","Lola Gets a Cat (Lola Series)","Lola wants a cat, but Mommy says taking care of a pet is a lot of work. So Lola does her homework. At the library she finds books about cats and pet care and she and Mommy learn as much as they can. She pretends her stuffed kitty is real and practices taking care of it. When the time comes, Lola is allowed to pick out her new friend at an animal shelter. With patience and care, her kitten settles in at home.  Lola is a book-loving favorite, and this delightful story is a new treasure in the series.  ""This sweet story of first-time pet ownership is sure to appeal to young animal lovers of all kinds and especially to feline fanciers""— Kirkus Reviews  ""A solid introduction to pet ownership, probably best shared one-on-one""— School Library Journal","nullPicture Books, Cats, Animals, Childrens, Storytime, Fiction, African American"
"Gabaldon","Diana","Outlander (Outlander Series)","","null"
"Jackson","Tiffany D.","Let Me Hear a Rhyme","","null"
"Mahin","Michael James","When Angels Sing: The Story of Rock Legend Carlos Santana","Carlos Santana loved to listen to his father play el violín. It was a sound that filled the world with magic and love and feeling and healing—a sound that made angels real. Carlos wanted to make angels real, too. So he started playing music.  Carlos tried el clarinete and el violín, but there were no angels. Then he picked up la guitarra. He took the soul of the Blues, the brains of Jazz, and the energy of Rock and Roll, and added the slow heat of Afro-Cuban drums and the cilantro-scented sway of the music he’d grown up with in Mexico. There were a lot of bands in San Francisco but none of them sounded like this. Had Carlos finally found the music that would make his angels real?","nullPicture Books, Biography, Music, Nonfiction, Childrens, Cultural, Historical"
"Rose","Melody","Abortion: A Documentary and Reference Guide","","null"
"Bermudez","Cyn","This Place Is Not My Home","Hi-Lo Fiction for middle-grade readers written at a second-grade reading level. Victor and Isaac aren't sure how long they'll make it in their foster homes. Isaac is comfortable around his foster parents, but afraid they'll give him up. Victor has just landed in a new, crowded home with lots of rules, and is accused of stealing. The brothers make a secret plan to run away from their foster parents and make a home of their own. Will their plan work, or will they lose everything trying?  ""The [Brothers] series presents a realistic yet accessible look at a family encountering stressful circumstances. VERDICT Written at a second and third-grade reading level, Brothers is an unflinching exploration of a family navigating foster care."" - School Library Journal","null"
"Patel","Sonia","Jaya and Rasa: A Love Story","Seventeen-year-old Jaya Mehta detests wealth, secrets, and privilege, though he has them all. His family is Indian, originally from Gujarat. Rasa Santos, like many in Hawaii, is of mixed ethnicity. All she has are siblings, three of them, plus a mother who controls men like a black widow spider and leaves her children whenever she wants to. Neither Jaya nor Rasa have ever known real love or close family―not until their chance meeting one sunny day on a mountain in Hau’ula.  The unlikely love that blooms between them must survive the stranglehold their respective pasts have on them. Each of their present identities has been shaped by years of extreme family struggles. By the time they cross paths, Jaya is a transgender outsider with depressive tendencies and the stunningly beautiful Rasa thinks sex is her only power until a violent pimp takes over her life. Will their love transcend and pull them forward, or will they remain stuck and separate in the chaos of their pasts?","nullRomance, Young Adult, Contemporary, LGBT, Queer, Fiction, Transgender"
"Lee","Stacey","The Downstairs Girl","Alternate cover edition of ISBN 9781524740955.  From the founding member of We Need Diverse Books comes a powerful novel about identity, betrayal, and the meaning of family.  By day, seventeen-year-old Jo Kuan works as a lady's maid for the cruel daughter of one of the wealthiest men in Atlanta. But by night, Jo moonlights as the pseudonymous author of a newspaper advice column for the genteel Southern lady, ""Dear Miss Sweetie."" When her column becomes wildly popular, she uses the power of the pen to address some of society's ills, but she's not prepared for the backlash that follows when her column challenges fixed ideas about race and gender. While her opponents clamor to uncover the secret identity of Miss Sweetie, a mysterious letter sets Jo off on a search for her own past and the parents who abandoned her as a baby. But when her efforts put her in the crosshairs of Atlanta's most notorious criminal, Jo must decide whether she, a girl used to living in the shadows, is ready to step into the light. With prose that is witty, insightful, and at times heartbreaking, Stacey Lee masterfully crafts an extraordinary social drama set in the New South.","nullHistorical Fiction, Young Adult, Historical, Fiction, Audiobook, Romance, Asian Literature"
"McSmith","Tobly","Stay Gold","Debut author Tobly McSmith delivers a coming-of-age teen love story about a transgender boy who’s going stealth at his new Texas high school and a cisgender girl who is drawn to him, even as she’s counting down the days until graduation. Perfect for fans of David Levithan, Becky Albertalli, and Jenny Han.  Pony just wants to fly under the radar during senior year. Tired from all the attention he got at his old school after coming out as transgender, he’s looking for a fresh start at Hillcrest High. But it’s hard to live your best life when the threat of exposure lurks down every hallway and in every bathroom.  Georgia is beginning to think there’s more to life than cheerleading. She plans on keeping a low profile until graduation…which is why she promised herself that dating was officially a no-go this year.  Then, on the very first day of school, the new guy and the cheerleader lock eyes. How is Pony supposed to stay stealth when he wants to get close to a girl like Georgia? How is Georgia supposed to keep her promise when sparks start flying with a boy like Pony?","nullLGBT, Young Adult, Romance, Contemporary, Queer, Audiobook, Fiction"
"Hill","Katie Rain","Rethinking Normal: A Memoir in Transition","In her unique, generous, and affecting voice, nineteen-year-old Katie Hill shares her personal journey of undergoing gender reassignment.  Have you ever worried that you'd never be able to live up to your parents' expectations? Have you ever imagined that life would be better if you were just invisible? Have you ever thought you would do anything--anything--to make the teasing stop? Katie Hill had and it nearly tore her apart.  Katie never felt comfortable in her own skin. She realized very young that a serious mistake had been made; she was a girl who had been born in the body of a boy. Suffocating under her peers' bullying and the mounting pressure to be ""normal,"" Katie tried to take her life at the age of eight years old. After several other failed attempts, she finally understood that ""Katie""--the girl trapped within her--was determined to live.  In this first-person account, Katie reflects on her pain-filled childhood and the events leading up to the life-changing decision to undergo gender reassignment as a teenager. She reveals the unique challenges she faced while unlearning how to be a boy and shares what it was like to navigate the dating world and experience heartbreak for the first time in a body that matched her gender identity. Told in an unwaveringly honest voice, is a coming-of-age story about transcending physical appearances and redefining the parameters of ""normalcy"" to embody one's true self.","nullLGBT, Nonfiction, Memoir, Transgender, Queer, Biography, Biography Memoir"
"Olsen","Shannon","Our Class is a Family","Teachers do so much more than just teach academics. They build a sense of community within their classrooms, creating a home away from home where they make their students feel safe, included, and loved. With its heartfelt message and colorfully whimsical illustrations, “Our Class is a Family” is a book that will help build and strengthen that class community. Kids learn that their classroom is a place where it’s safe to be themselves, it’s okay to make mistakes, and it’s important to be a friend to others. When hearing this story being read aloud by their teacher, students are sure to feel like they are part of a special family. “Family isn’t always your relatives. It’s the ones who accept you for who you are. The ones who would do anything to see you smile, and who love you no matter what.” -Unknown","nullPicture Books, School, Childrens, Family, Realistic Fiction, Back To School, Fiction"
"Rau","Dana Meachen","Who Is the Dalai Lama? (Who was...? Series)","Get to know the Dalai Lama, Tibet's spiritual leader and one of the most popular world leaders today.  Two-year-old Lhamo Thondup never imagined he would be anything other than an ordinary child, but after undergoing a series of tests, he was proclaimed the 14th Dalai Lama of Tibet. By age 15, he found himself the undisputed leader of six million people who were facing the threat of a full-scale war from the Chinese. After the defeat of the Tibetan national uprising in 1959, the Dalai Lama had to flee Tibet and went into exile in India. For nearly 50 years, he has aimed to establish Tibet as a self-governing, democratic state. In 1989, he was awarded the Nobel Peace Prize for his nonviolent efforts for the liberation of Tibet and his concern for global environmental problems. As the spiritual leader of Tibetan Buddhism, the Dalai Lama continues to spend his life working to benefit humanity and preserving Tibetan culture.","nullNonfiction, Biography, History, Childrens, Buddhism, Religion, India"
"Ortiz","Simon J.","The People Shall Continue","Traces the progress of the Indians of North America from the time of the Creation to the present.","nullPicture Books, History, Nonfiction, Native American, Childrens, Indigenous, Cultural"
"Weir","Meghan MacLean","The Book of Essie","","null"
"Fabiny","Sarah","Who Was Frida Kahlo? (Who was...? Series)","You can always recognize a painting by Kahlo because she is in nearly all--with her black braided hair and colorful Mexican outfits. A brave woman who was an invalid most of her life, she transformed herself into a living work of art. As famous for her self-portraits and haunting imagery as she was for her marriage to another famous artist, Diego Rivera, this strong and courageous painter was inspired by the ancient culture and history of her beloved homeland, Mexico. Her paintings continue to inform and inspire popular culture around the world.","nullNonfiction, Biography, Art, History, Childrens, Middle Grade, Audiobook"
"Klein","Rebecca T.","Transgender Rights and Protections","As transgender issues have been gaining more attention in recent years, many states, organizations, and schools have altered non-discrimination laws and regulations to explicitly include transgender rights. Unfortunately, much progress needs to be made to fully grant transgender citizens all the rights and protections they deserve. This title examines the rights of the transgender community and the areas in which further action is still needed for their protection. Readers are presented with useful information on how to become trans allies and how to fight against trans discrimination in their day-to-day lives.","nullYoung Adult"
"Brewer","Z","Into the Real","Three Quinns. Three realities. Three Brumes.  The first Brume is a waking nightmare, overrun by literal monsters and cutthroat survivors. For Quinn, who is openly genderqueer, the only silver lining is their friendship with Lia—and the hope that there might still be a safe place somewhere else in the world.  The second Brume is a prison with no bars. Forced to “sort out” their sexuality with other teens at Camp Redemption, Quinn must also figure out why presenting as female has never felt quite right.  The third Brume is a warzone. For Quinn, who presents as male, leading the Resistance against an authoritarian government is hard, since even the Resistance might not accept them if they knew Quinn’s truth.  As Quinn starts to realize that they might be one person alternating among these three worlds and identities, they wonder: Which world is the real one? Or do they all contain some deeper truth?  You can't run from the monster. The monster is you.","nullLGBT, Young Adult, Fantasy, Queer, Science Fiction, Transgender, Dystopia"
"Brown","Monica","Lola Levine and the Vacation Dream (Lola Levine Series)","The Levines are jetting off on a family vacation to Peru in the fifth book in this heartwarming chapter book series by acclaimed author Monica Brown.  Lola is named after her tía Lola, who lives in Lima, Peru. Lola misses her aunt and dreams of visiting her. After Lola's dad has a successful art show, Lola's dream comes true. The Levines are going to Peru! Thousands of miles from home, Lola and Ben discover all the new adventures Lima has to offer. But will Lola and Ben manage to stay out of trouble? With Lola's and Ben's wit and talent for mischief, we can expect some international trouble in this adorable chapter book.","nullChapter Books, Childrens, Family, Banned Books, Realistic Fiction, Travel, Cultural"
"Dawson","Juno","This Book Is Gay","The bestselling young adult non-fiction book on sexuality and gender!  Lesbian. Gay. Bisexual. Transgender. Queer. Intersex. Straight. Curious. This book is for everyone, regardless of gender or sexual preference. This book is for anyone who's ever dared to wonder. This book is for YOU.  This candid, funny, and uncensored exploration of sexuality and what it's like to grow up LGBTQ also includes real stories from people across the gender and sexual spectrums, not to mention hilarious illustrations.  Inside this revised and updated edition, you'll find the answers to all the questions you ever wanted to ask, with topics like: Stereotypes―the facts and fiction Coming out as LGBT Where to meet people like you The ins and outs of gay sex How to flirt And so much more! You will be entertained. You will be informed. But most importantly, you will know that however you identify (or don't) and whomever you love, you are exceptional. You matter. And so does this book.  This book is for: LGBTQIA+ teens, tweens, and adults Readers looking to learn more about the LGBTQIA+ community Parents of gay kids and other LGBT youth Educators looking for advice about the LGBTQIA+ community","nullNonfiction, LGBT, Banned Books, Queer, Gay, Self Help, Humor"
"Hort","Lenny","How Many Stars in the Sky?","Unable to sleep with Mama away, the little boy goes out into the night to count the stars. His father joins him, and the two embark on a stargazing odyssey. ""In this worthy addition to the ranks of stories featuring African-American characters, the lyrical rhythm of Hort's text is brought to vibrant life by Ransome's painterly illustrations.""--Publishers Weekly.","nullFamily, Picture Books, Realistic Fiction, Science, Astronomy, Space, African American"
"La Sala","Ryan","Be Dazzled","Raffy has a passion for bedazzling. Not just bedazzling, but sewing, stitching, draping, pattern making—for creation. He's always chosen his art over everything—and everyone—else and is determined to make his mark at this year's biggest cosplay competition. If he can wow there, it could lead to sponsorship, then art school, and finally earning real respect for his work. There's only one small problem... Raffy's ex-boyfriend, Luca, is his main competition.  Raffy tried to make it work with Luca. They almost made the perfect team last year after serendipitously meeting in the rhinestone aisle at the local craft store—or at least Raffy thought they did. But Luca's insecurities and Raffy's insistence on crafting perfection caused their relationship to crash and burn. Now, Raffy is after the perfect comeback, one that Luca can't ruin.  But when Raffy is forced to partner with Luca on his most ambitious build yet, he'll have to juggle unresolved feelings for the boy who broke his heart, and his own intense self-doubt, to get everything he's ever wanted: choosing his art, his way.","nullYoung Adult, Romance, Contemporary, LGBT, Queer, Fiction, Audiobook"
"Howard","Elizabeth Fitzgerald","Virgie Goes to School with Us Boys","This luminous and energetic picture book follows a young boy who takes his younger sister on her first trip to school in the Reconstruction-era South.  “Papa, Mama, can I go too?”  Virgie was always begging to go to school with us boys. My brothers had doubts. School was seven miles away—a long way from Mama. Virgie was scarcely big as a field mouse. How could she make the trip? And girls didn’t really need school.  But I got to Virgie was free like we were. Free to learn. And didn’t girls need to know how to write and add, too? Mama and Papa thought so. And one summer, they decided to do something about it. That was the year Virgie came to school with us boys. And she sure showed us!","nullPicture Books, Historical Fiction, African American, Childrens, 2nd Grade, Cultural, Historical"
"Do","Anh","WeirDo Series: Tasty Weird!","The Cook-Off is on!  Weir and his friends have their eyes on the prize - a trip to Queen Bubblegum’s LOLLY FACTORY! Will the battle be a piece of cake?!  It won’t be easy... but it will be funny!","nullChildrens"
"de la Peña","Matt","Last Stop on Market Street","""Sometimes when you're surrounded by dirt, CJ, you're a better witness for what's beautiful.""  CJ begins his weekly bus journey around the city with disappointment and dissatisfaction, wondering why he and his family can't drive a car like his friends. Through energy and encouragement, CJ's nana helps him see the beauty and fun in their routine.  This beautifully illustrated, emotive picture book explores urban life with honesty, interest and gratitude.  Last Stop on Market Street has won multiple awards and spent time at the number one spot in the New York Times Bestseller List.","nullPicture Books, Childrens, Realistic Fiction, Family, Fiction, Cultural, African American"
"Martin","Rafe","The Rough-Face Girl","This moving adaptation of the classic children's story Cinderella tells how a disfigured Algonquin girl wins the heart of a mysterious being who lives by the lake near her village.  The powerful Invisible Being is looking for a wife, and all the girls in the village vie for his affections. But only the girl who proves she can see him will be his bride. The two beautiful but spoiled daughters of a poor village man try their best to be chosen, but it is their Rough-Face-Girl sister, scarred on her face and arms from tending fires, who sees the Invisible Being in the wonder of the natural world.  The dramatic illustrations reflect the vibrant earth colors of the native landscape and the wisdom and sensitivity of the protagonist.","nullPicture Books, Childrens, Fairy Tales, Native American, Fantasy, Fiction, Folklore"
"Bick","Ilsa J.","The Sin-Eater's Confession","People in Merit, Wisconsin, always said Jimmy was . . . you know. But people said all sorts of stupid stuff. Nobody really knew anything. Nobody really knew Jimmy.  I guess you could say I knew Jimmy as well as anyone (which was not very well). I knew what scared him. And I knew he had dreams—even if I didn't understand them. Even if he nearly ruined my life to pursue them.  Jimmy's dead now, and I definitely know that better than anyone. I know about blood and bone and how bodies decompose. I know about shadows and stones and hatchets. I know what a last cry for help sounds like. I know what blood looks like on my own hands.  What I don't know is if I can trust my own eyes. I don't know who threw the stone. Who swung the hatchet? Who are the shadows? What do the living owe the dead?","nullYoung Adult, Mystery, LGBT, Realistic Fiction, Fiction, Contemporary, Teen"
"Tyler","Michael","The Skin You Live In","With the ease and simplicity of a nursery rhyme, this lively story delivers an important message of social acceptance to young readers. Themes associated with child development and social harmony, such as friendship, acceptance, self-esteem, and diversity are promoted in simple and straightforward prose. Vivid illustrations of children's activities for all cultures, such as swimming in the ocean, hugging, catching butterflies, and eating birthday cake are also provided. This delightful picturebook offers a wonderful venue through which parents and teachers can discuss important social concepts with their children.","nullPicture Books, Childrens, Cultural, Race, Poetry, Storytime, Nonfiction"
"London","Alex","Gold Wings Rising (Skybound Series)","In the final installment of this LGBTQ fantasy series, Kylee and Brysen must fight for their lives and their humanity. Book 1 was a Today Show Book Club Pick!  The war on the ground has ended, but the war with the sky has just begun. After the Siege of the Six Villages, the ghost eagles have trapped Uztaris on both sides of the conflict. The villagers and Kartami alike hide in caves, huddled in terror as they await nightly attacks. Kylee aims to plunge her arrows into each and every ghost eagle; in her mind, killing the birds is the only way to unshackle the city’s chains. But Brysen has other plans.  While the humans fly familiar circles around each other, the ghost eagles create schemes far greater and more terrible than either Kylee or Brysen could have imagined. In the final installment of the Skybound Saga, the tug-of-war between love and power begins to fray, threatening bonds of siblinghood and humanity alike.","nullFantasy, Young Adult, LGBT, Queer, Fiction, Young Adult Fantasy, High Fantasy"
"Robertson","David A.","The Barren Grounds (The Misewa Saga Series)","Morgan and Eli, two Indigenous children forced away from their families and communities, are brought together in a foster home in Winnipeg, Manitoba. They each feel disconnected, from their culture and each other, and struggle to fit in at school and at their new home -- until they find a secret place, walled off in an unfinished attic bedroom. A portal opens to another reality, Askí, bringing them onto frozen, barren grounds, where they meet Ochek (Fisher). The only hunter supporting his starving community, Misewa, Ochek welcomes the human children, teaching them traditional ways to survive. But as the need for food becomes desperate, they embark on a dangerous mission. Accompanied by Arik, a sassy Squirrel they catch stealing from the trapline, they try to save Misewa before the icy grip of winter freezes everything -- including them.","nullFantasy, Middle Grade, Indigenous, Fiction, Young Adult, Canada, Adventure"
"Hopkins","Ellen","Burned (Burned Series)","","null"
"Hartzler","Aaron","What We Saw","Kate Weston can piece together most of the bash at John Doone’s house: shots with Stacey Stallard, Ben Cody taking her keys and getting her home early—the feeling that maybe he’s becoming more than just the guy she’s known since they were kids.  But when a picture of Stacey passed out over Deacon Mills’s shoulder appears online the next morning, Kate suspects she doesn’t have all the details. When Stacey levels charges against four of Kate’s classmates, the whole town erupts into controversy. Facts that can’t be ignored begin to surface, and every answer Kate finds leads back to the same question: Where was Ben when a terrible crime was committed?  This story—inspired by real events—from debut novelist Aaron Hartzler takes an unflinching look at silence as a form of complicity. It’s a book about the high stakes of speaking up, and the razor thin line between guilt and innocence that so often gets blurred, one hundred and forty characters at a time.","nullYoung Adult, Contemporary, Mystery, Realistic Fiction, Fiction, Romance, Abuse"
